state,district,total_days,total_enrolments,total_updates,total_activity,avg_daily_enrolments,avg_daily_updates,avg_daily_activity,eur_mean,eur_std,stability_score,capacity_gap,daily_gap,operators_needed,stress_percentile,window_days,window_class,recommendation,reason
Uttar Pradesh,Unnao,108,18960,242095,261055,6.937431394072448,88.58214416392244,95.51957555799488,490.4090857022973,4175.449001731968,8.514198878582338,-223135,-2066.064814814815,0,80.95703125,108,mid_term,Monitor / No Action,Within acceptable range (stress=81.0%)
Uttar Pradesh,Varanasi,106,23139,295011,318150,6.355122219170558,81.02471848393299,87.37984070310354,434.58589832615775,2339.9506351701402,5.384310121134867,-271872,-2564.830188679245,0,77.9296875,106,mid_term,Monitor / No Action,Within acceptable range (stress=77.9%)
Uttarakhand,Almora,103,1344,43464,44808,0.4866039102099928,15.736422881969586,16.22302679217958,63.07206366215851,420.8495417474543,6.6724131873738095,-42120,-408.93203883495147,0,14.84375,103,mid_term,Monitor / No Action,Within acceptable range (stress=14.8%)
Uttarakhand,Bageshwar,102,723,26430,27153,0.5950617283950618,21.753086419753085,22.348148148148148,69.21459001132101,393.7102887319544,5.6881735555177455,-25707,-252.02941176470588,0,17.08984375,102,mid_term,Monitor / No Action,Within acceptable range (stress=17.1%)
Uttarakhand,Chamoli,104,1045,36249,37294,0.48290203327171904,16.750924214417743,17.233826247689464,77.25262785142787,456.1621412451423,5.904734236202101,-35204,-338.5,0,19.82421875,104,mid_term,Monitor / No Action,Within acceptable range (stress=19.8%)
Uttarakhand,Champawat,102,850,33023,33873,1.0532837670384139,40.92069392812887,41.973977695167285,109.11016890044729,672.383901921811,6.162374656028954,-32173,-315.421568627451,0,31.640625,102,mid_term,Monitor / No Action,Within acceptable range (stress=31.6%)
Uttarakhand,Dehradun,107,9365,191245,200610,2.6910919540229883,54.95545977011494,57.64655172413793,246.3384106417418,3306.6790125226134,13.423264283649715,-181880,-1699.8130841121495,0,61.62109375,107,mid_term,Monitor / No Action,Within acceptable range (stress=61.6%)
Uttarakhand,Garhwal,87,52,620,672,0.20967741935483872,2.5,2.7096774193548385,92.77559465411278,317.2847304718597,3.4198790293473493,-568,-6.528735632183908,0,25.9765625,87,mid_term,Monitor / No Action,Within acceptable range (stress=26.0%)
Uttarakhand,Hardwar,95,143,1783,1926,0.19402985074626866,2.4192672998643148,2.6132971506105833,65.19489035062466,273.0352902000957,4.187921795863313,-1640,-17.263157894736842,0,15.4296875,95,mid_term,Monitor / No Action,Within acceptable range (stress=15.4%)
Uttarakhand,Haridwar,107,5877,181145,187022,3.0561622464898597,94.19916796671866,97.25533021320852,353.158555087324,2442.80693879751,6.9170065020426525,-175268,-1638.018691588785,0,70.41015625,107,mid_term,Monitor / No Action,Within acceptable range (stress=70.4%)
Uttarakhand,Nainital,106,3847,100186,104033,2.0572192513368983,53.57540106951872,55.632620320855615,218.25544514667604,2350.838769591232,10.770993580562468,-96339,-908.8584905660377,0,57.6171875,106,mid_term,Monitor / No Action,Within acceptable range (stress=57.6%)
Uttarakhand,Pauri Garhwal,105,1809,58582,60391,0.4889189189189189,15.832972972972973,16.32189189189189,61.41999117511573,432.2253742246972,7.037095396138937,-56773,-540.6952380952381,0,13.76953125,105,mid_term,Monitor / No Action,Within acceptable range (stress=13.8%)
Uttarakhand,Pithoragarh,103,1204,40564,41768,0.5576655859194072,18.788327929597035,19.345993515516444,77.4262352729676,421.86382968789854,5.448519867726506,-39360,-382.13592233009706,0,20.01953125,103,mid_term,Monitor / No Action,Within acceptable range (stress=20.0%)
Uttarakhand,Rudraprayag,104,939,29180,30119,0.828042328042328,25.731922398589067,26.559964726631392,104.14832305550937,496.85664991801866,4.770618140774709,-28241,-271.5480769230769,0,30.2734375,104,mid_term,Monitor / No Action,Within acceptable range (stress=30.3%)
Uttarakhand,Tehri Garhwal,104,2722,73689,76411,1.2361489554950045,33.46457765667575,34.700726612170754,152.22645322332977,1085.6073129741303,7.131481805594278,-70967,-682.375,0,44.53125,104,mid_term,Monitor / No Action,Within acceptable range (stress=44.5%)
Uttarakhand,Udham Singh Nagar,106,5930,230583,236513,3.870757180156658,150.51109660574411,154.38185378590077,448.4982618494488,2507.05564622733,5.589876861534039,-224653,-2119.367924528302,0,79.19921875,106,mid_term,Monitor / No Action,Within acceptable range (stress=79.2%)
Uttarakhand,Udham Singh Nagar *,2,0,2,2,0.0,1.0,1.0,0.0,0.0,0.0,-2,-1.0,0,2.001953125,2,short_term,Monitor / No Action,Within acceptable range (stress=2.0%)
Uttarakhand,Uttarkashi,102,1106,31472,32578,1.1228426395939086,31.951269035532995,33.0741116751269,147.30233929862194,1178.0631999133952,7.997532204786998,-30366,-297.70588235294116,0,43.1640625,102,mid_term,Monitor / No Action,Within acceptable range (stress=43.2%)
West Bengal,24 Paraganas North,2,6147,0,6147,198.29032258064515,0.0,198.29032258064515,198290.32258064515,244738.39006149498,1.234242728753021,6147,3073.5,123,97.75390625,2,short_term,Mobile Aadhaar Van,High stress (97.8%) in short-term (2 days)
West Bengal,24 Paraganas South,1,490,0,490,490.0,0.0,490.0,490000.0,,,490,490.0,20,99.21875,1,short_term,Mobile Aadhaar Van,High stress (99.2%) in short-term (1 days)
West Bengal,Alipurduar,103,3657,15732,19389,1.985342019543974,8.54071661237785,10.526058631921824,168.9897868905597,2363.7674957766408,13.987552453421277,-12075,-117.23300970873787,0,48.73046875,103,mid_term,Monitor / No Action,Within acceptable range (stress=48.7%)
West Bengal,Bally Jagachha,6,0,6,6,0.0,1.0,1.0,0.0,0.0,0.0,-6,-1.0,0,2.001953125,6,short_term,Monitor / No Action,Within acceptable range (stress=2.0%)
West Bengal,Bankura,106,11026,217607,228633,1.7809723792602163,35.148925860119526,36.929898239379746,159.20549299894867,912.6716227094319,5.732628145483104,-206581,-1948.877358490566,0,46.38671875,106,mid_term,Monitor / No Action,Within acceptable range (stress=46.4%)
West Bengal,Barddhaman,105,15505,305888,321393,1.1436896068451723,22.563103931548277,23.70679353839345,113.24790046216373,640.5526736795836,5.6561491640582515,-290383,-2765.552380952381,0,33.30078125,105,mid_term,Monitor / No Action,Within acceptable range (stress=33.3%)
West Bengal,Bardhaman,104,1745,31487,33232,0.299725180350395,5.408278941944349,5.708004122294744,59.493657792293014,319.81822237718126,5.375578820769531,-29742,-285.9807692307692,0,12.98828125,104,mid_term,Monitor / No Action,Within acceptable range (stress=13.0%)
West Bengal,Birbhum,105,15224,222106,237330,3.484550240329595,50.83680476081483,54.321355001144426,256.0154076178583,1468.5063221384964,5.73598518861516,-206882,-1970.304761904762,0,62.890625,105,mid_term,Monitor / No Action,Within acceptable range (stress=62.9%)
West Bengal,Burdwan,5,2,5,7,0.4,1.0,1.4,400.0,894.4271909999159,2.2360623873438215,-3,-0.6,0,74.951171875,5,short_term,Monitor / No Action,Within acceptable range (stress=75.0%)
West Bengal,Cooch Behar,104,10570,136504,147074,2.777923784494087,35.87490144546649,38.65282522996058,223.01456295597637,1137.8163287632692,5.101959314776054,-125934,-1210.9038461538462,0,59.08203125,104,mid_term,Monitor / No Action,Within acceptable range (stress=59.1%)
West Bengal,Coochbehar,3,4410,0,4410,441.0,0.0,441.0,441000.0,389449.1836769807,0.8831047228886078,4410,1470.0,59,99.0234375,3,short_term,Mobile Aadhaar Van,High stress (99.0%) in short-term (3 days)
West Bengal,Dakshin Dinajpur,105,6415,107596,114011,2.8160667251975418,47.23266022827041,50.048726953467956,252.07395862478,1373.1302582669828,5.447309267680659,-101181,-963.6285714285714,0,62.109375,105,mid_term,Monitor / No Action,Within acceptable range (stress=62.1%)
West Bengal,Darjeeling,106,7237,79275,86512,1.483295757327321,16.248206599713058,17.731502357040377,106.46925862284655,876.7524612491294,8.23471711809099,-72038,-679.6037735849056,0,30.95703125,106,mid_term,Monitor / No Action,Within acceptable range (stress=31.0%)
West Bengal,Darjiling,103,710,8800,9510,0.7107107107107107,8.80880880880881,9.51951951951952,145.25488427517882,581.8929979637828,4.005985718701904,-8090,-78.54368932038835,0,42.48046875,103,mid_term,Monitor / No Action,Within acceptable range (stress=42.5%)
West Bengal,Dinajpur Dakshin,1,997,0,997,498.5,0.0,498.5,498500.0,106773.12395916868,0.21418881393175498,997,997.0,40,99.31640625,1,short_term,Mobile Aadhaar Van,High stress (99.3%) in short-term (1 days)
West Bengal,Dinajpur Uttar,3,11671,0,11671,1061.0,0.0,1061.0,1061000.0,850600.6113329569,0.8016970881538736,11671,3890.3333333333335,156,99.90234375,3,short_term,Mobile Aadhaar Van,High stress (99.9%) in short-term (3 days)
West Bengal,Domjur,4,0,4,4,0.0,1.0,1.0,0.0,0.0,0.0,-4,-1.0,0,2.001953125,4,short_term,Monitor / No Action,Within acceptable range (stress=2.0%)
West Bengal,East Midnapore,103,2069,44921,46990,0.42388854742880555,9.203237041589839,9.627125589018643,58.46279756579799,303.0979043942,5.184369079909305,-42852,-416.0388349514563,0,12.59765625,103,mid_term,Monitor / No Action,Within acceptable range (stress=12.6%)
West Bengal,East Midnapur,21,1,26,27,0.045454545454545456,1.1818181818181819,1.2272727272727273,45.45454545454545,213.2007163556104,4.690312572946825,-25,-1.1904761904761905,0,8.7890625,21,mid_term,Monitor / No Action,Within acceptable range (stress=8.8%)
West Bengal,Haora,104,2791,57179,59970,0.7065822784810126,14.475696202531646,15.182278481012657,84.90639829796527,471.66468674802644,5.555048160736418,-54388,-522.9615384615385,0,23.33984375,104,mid_term,Monitor / No Action,Within acceptable range (stress=23.3%)
West Bengal,Hawrah,28,5,34,39,0.15625,1.0625,1.21875,156.25,447.8893152439311,2.8664732721322173,-29,-1.0357142857142858,0,45.703125,28,mid_term,Monitor / No Action,Within acceptable range (stress=45.7%)
West Bengal,Hooghiy,21,1,33,34,0.038461538461538464,1.2692307692307692,1.3076923076923077,38.46153846153846,196.116135138184,5.098886942532279,-32,-1.5238095238095237,0,6.73828125,21,mid_term,Monitor / No Action,Within acceptable range (stress=6.7%)
West Bengal,Hooghly,105,15364,294633,309997,1.707111111111111,32.737,34.44411111111111,177.55114651970092,948.69391089194,5.343184689612718,-279269,-2659.704761904762,0,50.5859375,105,mid_term,Monitor / No Action,Within acceptable range (stress=50.6%)
West Bengal,Howrah,106,11148,177124,188272,2.1781946072684644,34.60805001953888,36.786244626807346,221.698432221747,1515.8887499373036,6.837585169911891,-165976,-1565.811320754717,0,58.7890625,106,mid_term,Monitor / No Action,Within acceptable range (stress=58.8%)
West Bengal,Hugli,96,188,1352,1540,0.1891348088531187,1.3601609657947686,1.5492957746478873,128.8166709999899,346.91254938327813,2.6930509354054797,-1164,-12.125,0,37.890625,96,mid_term,Monitor / No Action,Within acceptable range (stress=37.9%)
West Bengal,Jalpaiguri,104,10531,221545,232076,1.662876993525975,34.98263066477183,36.6455076582978,170.15323090613185,884.8452803252218,5.200254355199431,-211014,-2028.9807692307693,0,48.92578125,104,mid_term,Monitor / No Action,Within acceptable range (stress=48.9%)
West Bengal,Jhargram,103,943,9074,10017,0.4921711899791232,4.735908141962422,5.228079331941545,125.89189941517668,477.5011222704837,3.7929154423217595,-8131,-78.94174757281553,0,37.109375,103,mid_term,Monitor / No Action,Within acceptable range (stress=37.1%)
West Bengal,Kalimpong,98,504,2493,2997,0.7899686520376176,3.907523510971787,4.697492163009405,84.75666644503765,361.8739853590222,4.269513314098668,-1989,-20.29591836734694,0,23.2421875,98,mid_term,Monitor / No Action,Within acceptable range (stress=23.2%)
West Bengal,Koch Bihar,105,3263,66503,69766,1.0597596622279961,21.598895745371873,22.65865540759987,147.2557176537697,660.3587777553146,4.484405114257344,-63240,-602.2857142857143,0,43.06640625,105,mid_term,Monitor / No Action,Within acceptable range (stress=43.1%)
West Bengal,Kolkata,105,10205,166896,177101,1.392603711790393,22.775109170305676,24.16771288209607,121.13495092419933,724.0786285184157,5.977404915667909,-156691,-1492.2952380952381,0,35.25390625,105,mid_term,Monitor / No Action,Within acceptable range (stress=35.3%)
West Bengal,Malda,106,15577,234978,250555,4.324541921154914,65.23542476402,69.5599666851749,580.0900865838038,3229.3137820611682,5.56690812313428,-219401,-2069.8207547169814,0,84.375,106,mid_term,Monitor / No Action,Within acceptable range (stress=84.4%)
West Bengal,Maldah,106,1719,30050,31769,0.7539473684210526,13.179824561403509,13.93377192982456,136.04447392176976,640.1108276161849,4.7051240233414005,-28331,-267.27358490566036,0,39.74609375,106,mid_term,Monitor / No Action,Within acceptable range (stress=39.7%)
West Bengal,Medinipur,74,28,199,227,0.14736842105263157,1.0473684210526315,1.194736842105263,126.3315658013046,377.73809014538136,2.9900294334200925,-171,-2.310810810810811,0,37.40234375,74,mid_term,Monitor / No Action,Within acceptable range (stress=37.4%)
West Bengal,Medinipur West,2,645,0,645,322.5,0.0,322.5,322500.0,283549.8192558056,0.8792242430281592,645,322.5,13,98.33984375,2,short_term,Mobile Aadhaar Van,High stress (98.3%) in short-term (2 days)
West Bengal,Murshidabad,105,34968,478303,513271,4.125044237348119,56.42361684558217,60.54866108293028,382.71482919620746,2186.3775417650386,5.712796218429067,-443335,-4222.238095238095,0,73.33984375,105,mid_term,Monitor / No Action,Within acceptable range (stress=73.3%)
West Bengal,Nadia,105,17534,268971,286505,2.426179604261796,37.217517642175174,39.64369724643697,215.97833618267853,1292.1490930322966,5.982744071124367,-251437,-2394.638095238095,0,57.03125,105,mid_term,Monitor / No Action,Within acceptable range (stress=57.0%)
West Bengal,Naihati Anandabazar,1,0,1,1,0.0,1.0,1.0,0.0,,,-1,-1.0,0,2.001953125,1,short_term,Monitor / No Action,Within acceptable range (stress=2.0%)
West Bengal,North 24 Parganas,106,28220,430081,458301,2.1136993483634186,32.21339225526178,34.3270916036252,199.8075970821996,1171.6689757422605,5.863956770890321,-401861,-3791.1415094339623,0,54.78515625,106,mid_term,Monitor / No Action,Within acceptable range (stress=54.8%)
West Bengal,North Dinajpur,101,338,4638,4976,0.34845360824742266,4.781443298969072,5.129896907216495,92.86930489415579,392.9646212494209,4.231326920884801,-4300,-42.57425742574257,0,26.07421875,101,mid_term,Monitor / No Action,Within acceptable range (stress=26.1%)
West Bengal,North Twenty Four Parganas,106,1597,28678,30275,0.34983570646221246,6.282146768893757,6.6319824753559695,69.07279488716111,339.878187977691,4.920508400224944,-27081,-255.4811320754717,0,16.9921875,106,mid_term,Monitor / No Action,Within acceptable range (stress=17.0%)
West Bengal,Paschim Bardhaman,106,1266,21662,22928,0.2888432580424367,4.942276979237965,5.231120237280401,82.67862739060908,334.4100326372407,4.044648520939315,-20396,-192.41509433962264,0,22.0703125,106,mid_term,Monitor / No Action,Within acceptable range (stress=22.1%)
West Bengal,Paschim Medinipur,105,17757,300870,318627,2.2088568229879337,37.42629680308496,39.63515362607289,262.0879211359078,1336.503094297525,5.099426135622396,-283113,-2696.3142857142857,0,63.18359375,105,mid_term,Monitor / No Action,Within acceptable range (stress=63.2%)
West Bengal,Purba Bardhaman,105,2988,30519,33507,0.6144355336212215,6.2757557063541025,6.890191239975324,134.04262066878331,476.4347363790938,3.5543260768548315,-27531,-262.2,0,39.35546875,105,mid_term,Monitor / No Action,Within acceptable range (stress=39.4%)
West Bengal,Purba Medinipur,105,14116,202688,216804,1.6546711991560192,23.758996600632987,25.413667799789003,170.93324307190596,869.554146916528,5.087068168960958,-188572,-1795.9238095238095,0,49.12109375,105,mid_term,Monitor / No Action,Within acceptable range (stress=49.1%)
West Bengal,Purulia,103,775,9068,9843,0.491751269035533,5.753807106598985,6.245558375634518,89.56774202426057,406.5783665832921,4.539288566464028,-8293,-80.51456310679612,0,24.70703125,103,mid_term,Monitor / No Action,Within acceptable range (stress=24.7%)
West Bengal,Puruliya,105,13051,202041,215092,3.4877071084981295,53.992784607161944,57.48049171566007,377.745326595094,1822.594898888677,4.824917598318078,-188990,-1799.904761904762,0,72.65625,105,mid_term,Monitor / No Action,Within acceptable range (stress=72.7%)
West Bengal,South  Twenty Four Parganas,3,0,3,3,0.0,1.0,1.0,0.0,0.0,0.0,-3,-1.0,0,2.001953125,3,short_term,Monitor / No Action,Within acceptable range (stress=2.0%)
West Bengal,South 24 Pargana,19,2,24,26,0.1,1.2,1.3,100.0,307.79350562554623,3.07790427721269,-22,-1.1578947368421053,0,28.564453125,19,mid_term,Monitor / No Action,Within acceptable range (stress=28.6%)
West Bengal,South 24 Parganas,106,33247,522826,556073,3.9897995919836795,62.74162966518661,66.73142925717029,362.4450882514409,2354.9706086433976,6.497436956774869,-489579,-4618.669811320755,0,70.99609375,106,mid_term,Monitor / No Action,Within acceptable range (stress=71.0%)
West Bengal,South Dinajpur,104,434,7067,7501,0.4209505334626576,6.8545101842871,7.275460717749757,57.29234966907049,291.657286545887,5.09059582360807,-6633,-63.77884615384615,0,12.20703125,104,mid_term,Monitor / No Action,Within acceptable range (stress=12.2%)
West Bengal,South Dumdum(M),10,0,13,13,0.0,1.3,1.3,0.0,0.0,0.0,-13,-1.3,0,2.001953125,10,mid_term,Monitor / No Action,Within acceptable range (stress=2.0%)
West Bengal,South Twenty Four Parganas,106,4048,63722,67770,1.0258489609731374,16.148504815002536,17.17435377597567,101.22150880949876,584.6733791024158,5.776120212578151,-59674,-562.9622641509434,0,29.00390625,106,mid_term,Monitor / No Action,Within acceptable range (stress=29.0%)
